296 		89 		3
153 		327 		3
124 		304 		3
153 		402 		3
394 		371 		3
196 		114 		3
113 		366 		3
217 		417 		3
214 		163 		3
401 		440 		3
161 		153 		3
271 		216 		3
194 		311 		3
311 		308 		3
213 		114 		3
-4 		406 		3
158 		469 		3
106 		239 		3
58 		263 		3
204 		176 		3
365 		321 		3
233 		285 		3
221 		299 		3
218 		272 		3
98 		334 		3
275 		183 		3
115 		332 		3
171 		180 		3
83 		337 		3
340 		176 		3
301 		182 		3
146 		284 		3
157 		437 		3
279 		300 		3
139 		398 		3
356 		432 		3
334 		137 		3
123 		248 		3
22 		406 		3
162 		499 		3
259 		89 		3
2 		435 		3
143 		321 		3
257 		333 		3
60 		284 		3
290 		257 		3
201 		265 		3
273 		286 		3
64 		279 		3
233 		282 		3
266 		386 		3
181 		222 		3
193 		188 		3
215 		139 		3
81 		260 		3
123 		138 		3
269 		396 		3
233 		418 		3
99 		285 		3
280 		198 		3
282 		363 		3
309 		365 		3
196 		330 		3
245 		373 		3
385 		272 		3
10 		170 		3
226 		291 		3
-34 		208 		3
341 		259 		3
238 		278 		3
279 		317 		3
70 		355 		3
176 		275 		3
75 		220 		3
43 		529 		3
211 		296 		3
198 		391 		3
223 		229 		3
202 		180 		3
-51 		454 		3
186 		447 		3
54 		364 		3
103 		324 		3
79 		309 		3
228 		386 		3
226 		152 		3
63 		381 		3
173 		299 		3
339 		126 		3
179 		332 		3
223 		385 		3
63 		380 		3
355 		159 		3
183 		469 		3
170 		304 		3
194 		286 		3
201 		152 		3
138 		298 		3
409 		536 		3
190 		261 		3
30 		493 		3
181 		340 		3
147 		421 		3
142 		188 		3
157 		400 		3
251 		454 		3
230 		354 		3
77 		354 		3
163 		333 		3
269 		190 		3
113 		207 		3
196 		385 		3
270 		299 		3
129 		312 		3
310 		232 		3
103 		277 		3
189 		96 		3
257 		409 		3
109 		321 		3
196 		293 		3
202 		338 		3
252 		50 		3
51 		313 		3
238 		210 		3
192 		243 		3
176 		285 		3
64 		290 		3
145 		255 		3
190 		436 		3
84 		311 		3
324 		513 		3
149 		297 		3
235 		313 		3
123 		463 		3
-16 		465 		3
89 		340 		3
259 		347 		3
334 		213 		3
193 		401 		3
31 		395 		3
132 		286 		3
154 		306 		3
150 		356 		3
206 		472 		3
187 		349 		3
256 		196 		3
179 		255 		3
146 		304 		3
303 		255 		3
110 		267 		3
294 		302 		3
71 		267 		3
-6 		118 		3
436 		290 		3
139 		124 		3
239 		216 		3
18 		270 		3
165 		323 		3
378 		455 		3
153 		267 		3
312 		140 		3
105 		376 		3
68 		375 		3
212 		87 		3
62 		217 		3
255 		408 		3
365 		331 		3
191 		329 		3
214 		427 		3
294 		136 		3
297 		159 		3
351 		363 		3
86 		272 		3
92 		247 		3
273 		297 		3
137 		257 		3
294 		364 		3
166 		324 		3
358 		403 		3
226 		295 		3
-28 		253 		3
276 		328 		3
162 		347 		3
268 		519 		3
101 		410 		3
351 		394 		3
228 		411 		3
303 		257 		3
30 		358 		3
243 		176 		3
257 		272 		3
262 		203 		3
220 		285 		3
158 		431 		3
201 		58 		3
211 		411 		3
268 		249 		3
392 		646 		3
201 		242 		3
391 		355 		3
-7 		158 		3
162 		421 		3
244 		273 		3
100 		356 		3
154 		211 		3
66 		229 		3
19 		410 		3
281 		247 		3
195 		115 		3
151 		109 		3
283 		118 		3
221 		323 		3
234 		438 		3
209 		498 		3
152 		281 		3
104 		472 		3
252 		157 		3
273 		226 		3
81 		360 		3
234 		288 		3
231 		218 		3
276 		320 		3
356 		282 		3
339 		270 		3
335 		267 		3
271 		383 		3
76 		352 		3
-17 		405 		3
238 		472 		3
243 		92 		3
309 		150 		3
196 		231 		3
232 		235 		3
-16 		58 		3
325 		407 		3
307 		371 		3
303 		194 		3
371 		312 		3
164 		361 		3
285 		270 		3
56 		371 		3
59 		205 		3
